id,group,gender,relationship_status,reunion_class,reunion_class_levels,n_children,children_range,children_range_levels,with_child,with_child_levels,income,working_range_levels,income_range,income_range_levels,achievement,achievement_min,joy,joy_min,meaningfulness,meaningfulness_work,meaningfulness_min,life_satisfaction,tqi,working_hours,working_range,reading_hours,catching_up_hours,social_media_hours,watching_tv_hours,exercising_hours,sleeping_hours,care_giving_hours,parting_hosting_hours,industry_graduation,industry_current,eating_with_family_hours,eating_with_others_hours,eating_alone_hours,watching_TV_with_family_hours,watching_TV_with_others_hours,watching_TV_alone_hours,hanging_out_alone_hours,hanging_out_with_family_hours,hanging_out_with_others_hours,chores_alone_hours,chores_with_others_hours,chores_with_family_hours,commuting_alone_hours,hobbies_hours,school_learning_hours,job_searching_hours,gaming_hours,napping_hours,therapy_hours,side_projects_hours,volunteering_hours,hobbies_subj_value,school_learning_subj_value,job_searching_subj_value,gaming_subj_value,napping_subj_value,therapy_subj_value,side_projects_subj_value,volunteering_subj_value,jam_type_distribution,achievement_behavioral,achievement_perceived,joy_gap,achievement_gap,meaningfulness_gap,industry_graduation_levels,industry_current_levels,joy_working,joy_reading,joy_catching_up,joy_social_media,joy_watching_tv,joy_exercising,joy_sleeping,joy_care_giving,joy_parting_hosting,joy_eating_with_family,joy_eating_with_others,joy_eating_alone,joy_watching_TV_with_family,joy_watching_TV_with_others,joy_watching_TV_alone,joy_hanging_out_alone,joy_hanging_out_with_family,joy_hanging_out_with_others,joy_chores_alone,joy_chores_with_others,joy_chores_with_family,joy_commuting_alone,joy_volunteering,joy_therapy,joy_gaming,joy_school_learning,joy_side_projects,joy_job_searching,joy_napping,joy_hobbies
890.0,HBS,Women,Single,1st,1.0,0.0,0,1.0,No Kids,2.0,859735.0,4.0,500K - 1M,4.0,37.0,11.0,20.0,84.0,91.0,11.0,59.0,4.6,4.6,63.0,Over 55,5.0,2.0,5.0,3.0,4.0,53.0,10.0,1.0,Finance,Other,0.7,3.0,2.5,1.2,2.1,1.4,1.5,1.2,0.3,0.9,0.2,1.2,2.4,3.2,24.8,8.4,8.1,4.8,0.9,5.1,2.0,0.6,2.12,2.1,1.0,1.75,1.15,1.25,1.0,Purpose Seeker,18.0,51.0,7.0,-21.0,-1.0,1.0,5.0,93,70,52,31,93,92,88,29,48,33,78,40,57,82,15,99,96,63,37,43,58,33,55,28,18,91,36,61,33,35
891.0,IWF,Men,Married,15th,4.0,2.0,2,3.0,Kids,1.0,3366007.0,4.0,More than 1M,5.0,41.0,51.0,33.0,47.0,75.0,,54.0,7.4,7.4,65.0,Over 55,6.0,0.0,10.0,3.0,11.0,51.0,17.0,6.0,Consulting,Finance,2.2,0.3,1.0,2.3,0.9,2.2,1.4,0.5,0.8,2.2,2.6,2.0,2.0,7.5,2.5,3.3,15.0,2.2,1.4,4.6,0.8,1.8,2.36,0.85,1.9,0.8,1.8,1.15,0.4,Flourisher,86.0,36.0,-22.0,6.0,15.0,2.0,1.0,34,33,50,26,47,63,76,33,88,39,23,56,64,12,65,99,67,70,33,24,41,84,98,77,14,29,90,21,21,56
892.0,IWF,Women,Married,,7.0,0.0,0,1.0,No Kids,2.0,3860375.0,3.0,More than 1M,5.0,90.0,35.0,89.0,83.0,31.0,35.0,75.0,7.9,7.9,49.0,45 - 55,5.0,9.0,7.0,4.0,2.0,55.0,12.0,1.0,Other,Tech,inf,1.2,2.1,1.6,0.2,1.8,2.7,1.5,2.5,0.3,0.3,0.2,1.6,8.7,10.0,6.9,10.6,0.4,1.2,9.0,2.5,2.15,2.43,1.75,1.35,0.15,1.45,2.25,1.25,Flourisher,34.0,66.0,16.0,-6.0,-16.0,5.0,3.0,77,29,48,68,34,71,96,70,89,71,76,15,63,81,17,65,39,87,28,19,47,34,67,79,28,14,59,81,90,10
893.0,IWF,Women,Single,20th,5.0,1.0,1,2.0,Kids,1.0,4559788.0,4.0,More than 1M,5.0,23.0,38.0,,45.0,22.0,38.0,92.0,9.0,9.0,78.0,Over 55,8.0,7.0,10.0,5.0,7.0,54.0,18.0,6.0,Tech,Finance,2.5,2.4,2.3,2.0,1.8,1.5,2.8,2.4,2.9,2.4,2.5,0.4,0.5,8.5,20.0,7.7,13.5,4.3,1.0,9.3,4.0,2.1,2.42,1.95,1.7,1.5,1.25,2.35,2.0,Flourisher,8.0,79.0,-19.0,-15.0,-4.0,3.0,1.0,19,46,95,99,23,96,38,100,36,22,32,81,87,47,36,19,27,92,77,62,88,37,70,42,80,27,70,71,31,47
894.0,Xilio,Men,inf,15th,4.0,4.0,3+,4.0,Kids,1.0,2592469.0,3.0,More than 1M,5.0,61.0,65.0,82.0,52.0,26.0,65.0,44.0,6.7,6.7,52.0,45 - 55,8.0,1.0,4.0,5.0,14.0,54.0,7.0,4.0,Tech,Consulting,1.2,0.6,2.0,1.3,0.7,0.6,1.2,1.3,1.5,2.2,1.1,1.5,2.9,4.6,5.1,6.5,8.6,1.7,0.4,3.8,2.2,1.0,2.2,inf,1.05,0.6,0.5,0.95,inf,Joyful Striver,40.0,34.0,-4.0,-11.0,-7.0,3.0,2.0,76,13,58,80,84,41,43,67,83,71,70,80,49,77,80,96,27,14,65,57,96,16,55,89,48,42,22,12,92,23
895.0,Xilio,Men,In a relationship,1st,1.0,1.0,1,2.0,Kids,1.0,3116176.0,4.0,More than 1M,5.0,72.0,55.0,33.0,16.0,16.0,55.0,58.0,7.4,7.4,69.0,Over 55,10.0,7.0,8.0,1.0,12.0,51.0,1.0,1.0,Other,Finance,2.0,1.7,0.5,2.2,1.2,1.4,1.5,1.5,0.0,2.2,1.8,1.0,1.1,7.0,13.9,1.5,14.6,2.7,0.9,4.9,2.5,1.65,2.33,0.4,1.85,0.95,1.15,1.25,1.25,Triumvirate,83.0,36.0,7.0,6.0,-25.0,5.0,1.0,27,29,26,66,41,49,50,36,72,56,32,43,24,85,36,79,83,27,76,40,97,45,10,84,51,88,21,92,82,99
896.0,Xilio,Men,Married,15th,4.0,4.0,3+,4.0,Kids,1.0,3325374.0,2.0,More than 1M,5.0,42.0,97.0,,55.0,38.0,97.0,29.0,7.3,7.3,36.0,35 - 45,2.0,9.0,2.0,4.0,4.0,inf,17.0,8.0,Finance,Other,0.6,2.2,2.6,2.5,0.2,0.7,2.7,2.5,0.4,0.3,0.5,0.9,0.3,2.8,18.3,8.8,16.5,0.6,0.5,9.0,4.2,0.5,2.1,2.2,2.05,0.2,0.6,2.25,2.1,Triumvirate,42.0,6.0,-9.0,2.0,-19.0,1.0,5.0,95,69,79,35,20,22,50,35,77,25,36,62,90,53,98,32,48,53,51,46,22,19,34,31,26,44,38,20,85,55
897.0,Xilio,Women,Single,10th,3.0,1.0,1,2.0,Kids,1.0,4913680.0,3.0,More than 1M,5.0,81.0,39.0,16.0,87.0,79.0,39.0,43.0,8.8,8.8,53.0,45 - 55,8.0,5.0,1.0,9.0,5.0,48.0,9.0,7.0,Finance,Tech,0.9,1.8,1.6,0.4,0.4,2.7,2.4,2.1,1.0,2.2,0.2,0.2,1.5,3.6,15.4,5.4,2.9,1.0,1.8,8.1,3.5,0.75,2.15,1.35,0.35,0.35,2.3,2.0,1.75,Striver,41.0,39.0,-2.0,-4.0,-22.0,1.0,3.0,43,33,79,34,70,93,32,16,28,75,63,23,27,98,55,39,35,40,21,37,94,45,70,45,72,74,94,17,90,51
898.0,HBS,Women,In a relationship,20th,5.0,1.0,1,2.0,Kids,1.0,3711262.0,4.0,More than 1M,5.0,12.0,84.0,54.0,84.0,36.0,84.0,77.0,7.5,7.5,74.0,Over 55,10.0,0.0,9.0,8.0,10.0,53.0,inf,5.0,Finance,Consulting,2.7,0.6,0.8,2.5,0.9,1.0,0.0,1.5,1.7,2.0,0.6,2.7,2.6,9.1,4.7,2.8,16.7,2.1,0.7,0.0,2.5,2.25,2.45,0.7,2.1,0.75,0.85,0.0,1.25,Joy Seeker,6.0,42.0,8.0,15.0,-25.0,1.0,2.0,17,59,74,19,27,44,80,51,37,90,19,25,32,89,50,87,80,30,27,40,63,92,90,32,99,72,93,99,32,16
899.0,HBS,Women,In a relationship,1st,1.0,4.0,3+,4.0,Kids,1.0,4663078.0,4.0,More than 1M,5.0,18.0,26.0,22.0,12.0,60.0,26.0,70.0,9.2,9.2,71.0,Over 55,1.0,4.0,2.0,9.0,2.0,50.0,7.0,2.0,Tech,Tech,0.0,1.1,1.3,1.6,0.3,2.9,1.0,0.8,0.2,2.5,0.4,2.1,2.7,1.1,8.9,4.3,10.8,0.6,1.9,3.2,1.3,0.05,2.01,1.05,1.35,0.2,2.4,0.8,0.65,Purposeful Striver,52.0,58.0,2.0,-9.0,-11.0,3.0,3.0,49,58,83,54,36,14,12,56,94,52,98,52,71,72,88,46,16,56,32,79,85,27,23,72,55,94,29,32,83,64
900.0,Xilio,Women,In a relationship,10th,3.0,4.0,3+,4.0,Kids,1.0,2639089.0,4.0,More than 1M,5.0,14.0,24.0,18.0,31.0,37.0,24.0,31.0,5.7,5.7,65.0,Over 55,9.0,4.0,7.0,2.0,6.0,53.0,11.0,8.0,Finance,Finance,0.3,2.4,0.1,2.5,2.7,1.6,1.3,2.7,2.8,0.1,0.9,0.4,0.0,1.8,19.6,0.4,16.9,6.4,1.1,4.2,4.4,0.2,2.04,0.1,2.1,2.3,1.35,1.05,2.2,Purposeful Striver,26.0,12.0,17.0,0.0,14.0,1.0,1.0,92,60,94,92,64,82,67,62,87,17,86,82,55,51,34,64,78,39,93,23,22,15,54,35,100,81,40,19,72,65
901.0,Xilio,Men,Single,40th+,9.0,0.0,0,1.0,No Kids,2.0,2538749.0,4.0,More than 1M,5.0,15.0,18.0,84.0,88.0,49.0,18.0,54.0,6.2,6.2,73.0,Over 55,6.0,6.0,3.0,5.0,14.0,55.0,16.0,0.0,Healthcare,Healthcare,0.6,1.7,0.4,1.3,0.0,1.9,0.7,1.7,1.1,0.1,1.5,0.2,2.7,2.9,13.9,1.3,8.6,0.0,1.3,2.3,2.9,0.5,2.1,0.3,1.1,0.0,1.6,0.55,1.45,Triumvirate,64.0,3.0,15.0,18.0,-14.0,4.0,4.0,51,45,14,20,63,38,41,68,42,12,25,83,96,73,95,58,74,64,15,96,48,16,86,69,29,80,17,27,39,85
902.0,HBS,Women,Married,25th,6.0,2.0,2,3.0,Kids,1.0,944228.0,4.0,500K - 1M,4.0,46.0,83.0,64.0,11.0,22.0,83.0,58.0,3.9,3.9,70.0,Over 55,6.0,10.0,6.0,2.0,2.0,50.0,11.0,9.0,Finance,Healthcare,0.1,0.0,,1.1,1.5,1.6,0.6,0.7,2.7,1.1,1.8,2.9,0.8,1.2,0.1,7.7,7.6,3.4,1.1,2.0,1.1,0.05,2.01,1.9,0.95,1.2,1.35,0.5,0.55,Striver,59.0,18.0,13.0,-19.0,-4.0,1.0,4.0,50,75,11,86,91,79,40,47,19,21,50,90,48,63,27,43,55,77,62,25,32,21,48,14,79,50,33,85,28,72
903.0,Xilio,Women,Single,1st,1.0,1.0,1,2.0,Kids,1.0,983959.0,4.0,500K - 1M,4.0,20.0,52.0,90.0,88.0,14.0,52.0,64.0,4.2,4.2,73.0,Over 55,0.0,2.0,4.0,4.0,6.0,49.0,16.0,8.0,Healthcare,Finance,0.5,2.3,0.0,2.7,0.4,0.4,0.1,0.8,2.3,0.4,2.4,2.0,0.1,2.6,19.0,0.0,18.3,0.9,0.3,0.4,1.3,0.45,2.09,0.0,2.3,0.3,0.3,0.1,0.65,Purposeful Striver,56.0,inf,-4.0,16.0,-4.0,4.0,1.0,15,88,31,62,96,34,91,78,92,93,64,21,24,87,21,53,27,78,51,34,23,50,75,63,17,59,84,48,35,33
904.0,IWF,Men,Single,40th+,9.0,4.0,3+,4.0,Kids,1.0,2219415.0,2.0,More than 1M,5.0,84.0,77.0,35.0,23.0,56.0,77.0,91.0,6.3,6.3,39.0,35 - 45,4.0,7.0,9.0,7.0,3.0,55.0,18.0,4.0,Other,Other,1.7,0.1,1.2,0.8,0.9,1.1,1.9,2.4,2.3,1.7,2.0,1.3,2.5,6.2,0.9,4.2,5.0,2.2,0.8,6.4,4.0,1.45,2.29,1.05,0.65,0.75,0.95,1.6,2.0,Triumvirate,59.0,21.0,-9.0,0.0,-9.0,5.0,5.0,61,43,66,81,84,31,52,96,39,25,70,79,62,86,96,31,22,50,75,48,26,72,41,47,28,39,48,35,99,92
905.0,Xilio,Men,In a relationship,5th,2.0,3.0,3+,4.0,Kids,1.0,1657781.0,4.0,More than 1M,5.0,34.0,86.0,48.0,10.0,16.0,86.0,45.0,5.1,5.1,60.0,Over 55,0.0,5.0,7.0,3.0,5.0,50.0,2.0,9.0,Other,Tech,1.3,2.2,1.6,2.5,2.8,0.3,0.8,0.1,1.8,2.8,1.8,2.1,2.6,4.8,18.6,5.2,16.9,6.5,0.2,2.6,0.2,1.05,2.21,1.3,2.1,2.3,0.25,0.65,0.1,Joyful Striver,70.0,15.0,8.0,-1.0,3.0,5.0,3.0,35,45,75,77,30,75,16,62,31,87,95,28,97,80,60,40,34,54,39,75,33,34,67,71,41,47,42,20,20,82
906.0,Xilio,Women,Married,30th,7.0,0.0,0,1.0,No Kids,2.0,3399538.0,3.0,More than 1M,5.0,26.0,67.0,26.0,93.0,43.0,67.0,20.0,7.1,7.1,50.0,45 - 55,7.0,6.0,9.0,8.0,14.0,55.0,11.0,6.0,Finance,Healthcare,2.7,0.6,0.2,1.5,0.5,1.9,0.2,3.0,1.9,1.2,1.2,2.3,1.8,9.0,5.1,0.5,9.7,1.1,1.2,0.5,5.0,2.25,2.45,0.15,1.2,0.4,1.55,0.15,2.5,Joy Seeker,33.0,26.0,,-16.0,20.0,1.0,4.0,73,15,83,37,53,54,10,24,12,89,90,50,73,85,48,16,17,83,18,47,67,90,65,34,28,44,51,19,29,13
907.0,Xilio,Women,Single,10th,3.0,0.0,0,1.0,No Kids,2.0,3272374.0,4.0,More than 1M,5.0,84.0,96.0,15.0,58.0,76.0,96.0,22.0,6.2,6.2,63.0,Over 55,6.0,4.0,5.0,10.0,15.0,53.0,18.0,1.0,Consulting,Healthcare,2.5,2.9,2.9,1.5,2.9,1.3,0.7,inf,1.9,2.5,1.4,2.3,1.7,8.4,24.0,9.7,10.3,,0.9,2.3,0.7,2.05,2.41,2.45,1.3,2.4,1.1,0.6,0.35,inf,53.0,8.0,inf,19.0,-12.0,2.0,4.0,68,48,25,84,14,78,70,35,91,68,96,62,72,46,98,30,83,100,100,50,72,62,15,21,33,75,24,12,65,51
908.0,Xilio,Women,Single,40th+,9.0,3.0,3+,4.0,Kids,1.0,375266.0,4.0,250K – 500K,3.0,93.0,26.0,48.0,inf,98.0,26.0,66.0,3.8,3.8,77.0,,5.0,5.0,7.0,8.0,2.0,53.0,3.0,7.0,Finance,Finance,1.0,1.1,0.7,0.9,0.6,2.3,2.4,2.4,1.9,0.0,1.2,1.4,2.4,,9.2,2.3,6.2,1.4,1.6,8.0,4.0,0.85,2.17,0.55,0.75,0.5,1.95,2.0,2.0,Purposeful Striver,22.0,87.0,-20.0,-7.0,-6.0,1.0,1.0,65,51,60,74,96,100,23,57,84,58,58,38,89,13,19,25,41,89,51,49,43,42,98,31,33,55,77,71,54,79
909.0,IWF,Men,Married,10th,3.0,2.0,2,3.0,Kids,1.0,3986679.0,3.0,More than 1M,5.0,25.0,81.0,72.0,21.0,15.0,81.0,31.0,8.1,8.1,50.0,45 - 55,5.0,4.0,10.0,1.0,13.0,49.0,16.0,0.0,Finance,Healthcare,0.8,1.0,0.9,1.7,2.2,0.7,2.6,1.2,1.7,0.5,2.5,1.3,2.4,3.3,8.2,3.0,11.5,5.2,0.4,8.5,2.0,0.65,2.13,0.75,1.45,,0.55,2.15,1.0,Joy Seeker,21.0,42.0,8.0,inf,7.0,1.0,4.0,68,67,48,58,50,98,61,28,57,72,82,79,25,11,83,29,26,39,43,73,60,96,76,18,65,17,74,80,77,37
910.0,Xilio,Women,Married,15th,4.0,1.0,1,2.0,Kids,1.0,1568601.0,1.0,More than 1M,5.0,55.0,60.0,12.0,66.0,11.0,60.0,53.0,5.9,5.9,31.0,0 - 35,4.0,2.0,10.0,1.0,1.0,55.0,3.0,9.0,Finance,Consulting,1.1,0.4,0.9,1.0,1.6,0.5,1.4,1.5,3.0,0.1,0.7,0.0,2.7,4.4,3.7,3.0,6.5,3.8,0.3,4.8,2.5,0.95,2.19,0.75,0.8,1.35,0.4,1.2,1.25,Triumvirate,70.0,44.0,-25.0,-13.0,17.0,1.0,2.0,79,21,95,56,68,81,15,18,11,71,61,68,79,53,86,52,88,86,49,98,95,82,91,93,90,77,41,70,56,49
911.0,Xilio,Women,In a relationship,40th+,9.0,0.0,0,1.0,No Kids,2.0,2607855.0,1.0,More than 1M,5.0,20.0,16.0,14.0,37.0,26.0,16.0,25.0,6.0,6.0,34.0,0 - 35,6.0,7.0,2.0,1.0,9.0,48.0,11.0,9.0,Consulting,Finance,1.8,0.9,0.7,0.1,2.7,1.2,1.2,2.6,2.2,1.0,0.0,2.8,1.7,6.3,7.6,2.3,0.8,inf,0.8,4.2,4.4,,2.3,0.6,0.1,2.2,1.0,1.05,2.2,Triumvirate,70.0,14.0,-16.0,-18.0,-11.0,2.0,1.0,42,12,85,61,98,10,19,73,85,58,11,98,75,76,63,53,88,94,97,25,19,15,59,38,27,46,20,13,85,60
912.0,IWF,Women,In a relationship,20th,5.0,4.0,3+,4.0,Kids,1.0,3101475.0,4.0,More than 1M,5.0,53.0,82.0,65.0,67.0,10.0,82.0,96.0,6.8,6.8,73.0,Over 55,4.0,5.0,1.0,3.0,15.0,49.0,19.0,9.0,Healthcare,Healthcare,0.8,2.6,0.0,0.8,1.7,2.8,2.9,1.2,2.3,2.7,2.0,,2.9,3.4,21.9,0.0,5.4,3.9,1.9,9.8,2.1,0.65,2.13,0.0,0.7,1.4,2.3,2.45,1.05,Triumvirate,4.0,78.0,-5.0,14.0,-14.0,4.0,4.0,62,27,97,97,63,93,80,63,63,60,59,73,22,77,38,56,57,54,26,91,81,71,47,53,21,94,46,70,98,38
913.0,IWF,Men,Single,40th+,9.0,3.0,3+,4.0,Kids,1.0,4567358.0,1.0,More than 1M,5.0,90.0,77.0,46.0,32.0,31.0,77.0,79.0,8.6,8.6,33.0,0 - 35,4.0,0.0,6.0,9.0,5.0,48.0,10.0,7.0,Healthcare,Consulting,1.9,3.0,2.2,0.0,1.6,2.1,0.6,1.6,,0.3,0.6,0.6,3.0,6.6,24.9,7.3,0.1,3.7,1.4,2.0,2.7,1.55,2.31,1.8,0.0,1.35,1.8,0.5,1.35,Joyful Striver,75.0,2.0,-21.0,-22.0,14.0,4.0,2.0,31,49,49,63,83,53,99,60,15,42,95,33,56,85,50,28,72,54,38,86,30,75,12,36,50,22,28,17,67,51
914.0,IWF,Men,In a relationship,20th,5.0,0.0,0,1.0,No Kids,2.0,4033484.0,1.0,More than 1M,5.0,91.0,84.0,15.0,10.0,83.0,84.0,96.0,,8.6,34.0,0 - 35,4.0,9.0,1.0,6.0,14.0,53.0,12.0,7.0,Tech,Finance,1.2,1.1,2.9,2.9,0.6,1.3,0.6,0.1,0.6,1.8,2.7,2.8,0.3,4.7,9.2,9.7,19.6,1.4,0.8,2.2,0.2,1.0,2.2,2.4,2.45,0.5,1.05,0.55,0.1,Joy Seeker,62.0,37.0,-24.0,5.0,-6.0,3.0,1.0,30,30,47,69,31,96,39,48,49,39,52,98,18,92,18,57,49,88,59,68,46,18,14,64,96,82,60,22,19,78
915.0,HBS,Men,Single,15th,4.0,3.0,3+,,Kids,1.0,1137955.0,1.0,More than 1M,5.0,83.0,75.0,75.0,55.0,25.0,75.0,92.0,4.3,4.3,30.0,0 - 35,8.0,4.0,1.0,8.0,8.0,50.0,18.0,5.0,Healthcare,Consulting,1.7,1.3,0.7,2.9,0.5,1.6,0.9,0.0,0.3,1.4,2.6,2.7,2.5,6.0,11.2,2.2,19.3,1.2,1.0,2.9,0.0,1.4,2.28,0.55,2.4,0.4,1.3,0.75,0.0,Purpose Seeker,62.0,69.0,-4.0,2.0,4.0,4.0,2.0,79,24,69,66,92,84,30,13,11,68,86,25,72,83,72,88,93,93,85,100,16,76,33,90,57,54,43,21,31,14
916.0,Xilio,Women,Single,10th,3.0,4.0,3+,4.0,Kids,1.0,3832010.0,3.0,More than 1M,5.0,42.0,36.0,24.0,32.0,51.0,,31.0,7.7,7.7,53.0,45 - 55,inf,1.0,2.0,5.0,15.0,,12.0,7.0,Finance,Tech,1.3,2.2,2.0,1.2,2.7,0.3,0.5,0.7,1.4,2.8,0.2,3.0,1.5,4.9,18.1,6.6,7.9,6.4,0.2,1.7,1.2,1.1,2.22,1.65,1.0,2.3,0.2,0.45,0.6,Joy Seeker,24.0,38.0,-24.0,-15.0,12.0,1.0,3.0,79,35,68,56,74,48,69,12,82,85,17,61,43,71,86,78,24,93,58,20,99,25,63,14,91,38,80,44,80,50
917.0,IWF,Men,In a relationship,10th,3.0,3.0,3+,4.0,Kids,1.0,1962728.0,2.0,More than 1M,5.0,61.0,29.0,31.0,11.0,60.0,29.0,48.0,5.6,5.6,43.0,35 - 45,10.0,7.0,2.0,8.0,1.0,55.0,16.0,5.0,Tech,Tech,0.9,2.7,2.2,2.2,1.0,3.0,1.1,2.0,1.5,0.4,0.3,2.6,,3.7,22.2,7.4,14.6,2.3,2.0,3.8,3.4,0.75,2.15,1.85,1.8,0.8,2.45,0.95,1.7,Purpose Seeker,55.0,41.0,-16.0,17.0,-23.0,3.0,3.0,13,17,19,40,73,63,90,73,11,24,68,89,90,10,46,20,15,54,82,10,22,98,43,61,73,50,69,63,33,70
918.0,HBS,Women,In a relationship,1st,1.0,3.0,,4.0,Kids,1.0,1929492.0,1.0,More than 1M,5.0,48.0,33.0,89.0,,63.0,33.0,26.0,5.4,5.4,33.0,0 - 35,2.0,7.0,0.0,8.0,0.0,55.0,9.0,6.0,Finance,Tech,2.8,1.8,2.5,1.0,1.1,2.0,2.7,0.4,2.5,0.6,1.5,3.0,1.8,9.5,14.8,8.5,6.9,2.6,1.3,9.1,0.6,2.35,2.47,2.1,0.85,0.95,1.65,2.3,0.3,Flourisher,9.0,62.0,8.0,-25.0,2.0,1.0,3.0,84,96,73,55,80,97,83,38,83,91,74,15,100,26,23,88,72,64,70,22,89,97,48,22,25,65,93,60,75,64
919.0,Xilio,Men,In a relationship,1st,1.0,2.0,2,3.0,Kids,1.0,2391632.0,4.0,More than 1M,5.0,62.0,90.0,56.0,34.0,inf,90.0,19.0,5.6,5.6,60.0,Over 55,2.0,1.0,0.0,0.0,0.0,51.0,14.0,5.0,Other,Healthcare,2.3,1.2,1.3,2.0,2.3,0.9,1.8,0.3,1.3,0.1,1.8,0.7,0.2,7.9,9.8,4.2,13.4,5.3,0.6,6.2,0.6,1.9,2.38,1.05,1.7,1.9,0.7,1.55,0.3,Purposeful Striver,3.0,60.0,-10.0,12.0,0.0,5.0,4.0,71,51,72,35,13,84,72,20,64,32,90,46,38,25,82,38,17,68,92,39,39,64,97,51,89,97,62,52,94,37
920.0,IWF,Women,Married,15th,4.0,0.0,0,1.0,No Kids,2.0,1444397.0,4.0,More than 1M,5.0,64.0,24.0,32.0,17.0,93.0,24.0,98.0,4.8,4.8,74.0,Over 55,2.0,5.0,5.0,5.0,15.0,48.0,19.0,3.0,Other,Consulting,0.4,1.2,0.9,2.4,1.0,1.8,1.2,,1.7,1.3,0.8,2.5,1.5,2.3,10.3,3.0,16.1,,1.2,4.1,2.1,0.35,2.07,0.75,2.0,0.85,1.45,1.05,1.05,Purposeful Striver,31.0,14.0,13.0,-2.0,4.0,5.0,2.0,71,53,58,14,74,38,51,67,81,87,21,94,46,18,81,54,41,14,55,78,40,49,57,24,32,25,21,75,70,50
921.0,IWF,Men,In a relationship,15th,,0.0,0,1.0,No Kids,2.0,3207993.0,4.0,More than 1M,5.0,72.0,94.0,48.0,97.0,14.0,94.0,22.0,7.4,7.4,77.0,Over 55,3.0,5.0,2.0,1.0,7.0,49.0,4.0,9.0,Other,Healthcare,2.6,2.1,1.0,2.8,2.9,0.3,2.8,1.9,1.6,0.8,2.2,2.5,2.6,8.8,17.4,inf,18.9,6.7,0.2,9.3,3.2,2.15,2.43,0.8,2.35,2.4,0.25,2.35,1.6,Flourisher,40.0,89.0,-4.0,5.0,-13.0,5.0,4.0,33,23,73,93,24,63,60,84,69,54,13,13,52,62,48,77,54,41,55,27,14,35,58,88,95,21,71,24,16,18
922.0,Xilio,Women,Single,10th,3.0,1.0,1,2.0,Kids,1.0,3161209.0,2.0,More than 1M,5.0,42.0,26.0,12.0,86.0,53.0,26.0,41.0,6.3,6.3,,35 - 45,0.0,4.0,8.0,6.0,11.0,51.0,0.0,0.0,Tech,,1.5,0.0,2.1,1.2,2.2,,0.1,2.1,0.1,2.6,1.8,0.7,0.6,5.4,0.1,7.1,8.0,5.2,1.9,0.5,3.6,1.2,2.24,1.8,1.0,1.85,2.4,0.1,1.8,Joyful Striver,36.0,84.0,-14.0,15.0,-13.0,3.0,1.0,64,87,41,61,85,99,73,36,15,71,86,47,95,82,49,45,61,15,26,87,41,47,43,27,48,75,75,58,81,38
923.0,Xilio,Women,inf,30th,,2.0,2,3.0,Kids,1.0,1253520.0,3.0,More than 1M,5.0,66.0,23.0,89.0,90.0,81.0,23.0,16.0,4.5,4.5,47.0,45 - 55,8.0,1.0,4.0,11.0,3.0,50.0,8.0,4.0,Tech,Finance,2.7,1.9,2.5,2.3,1.8,0.5,0.6,0.5,1.8,1.8,1.0,0.3,1.3,9.1,15.5,8.2,15.7,4.2,0.3,2.1,0.9,2.25,,2.05,1.95,1.5,0.45,0.55,0.45,Joy Seeker,24.0,2.0,-2.0,20.0,-24.0,3.0,1.0,18,11,16,84,31,25,85,30,28,88,50,50,73,68,63,57,88,35,75,22,25,44,89,59,42,71,95,43,47,87
924.0,IWF,Men,Single,15th,4.0,3.0,3+,4.0,Kids,1.0,4087893.0,4.0,More than 1M,5.0,84.0,27.0,37.0,91.0,26.0,27.0,33.0,7.6,7.6,71.0,,7.0,5.0,4.0,8.0,8.0,50.0,18.0,2.0,Other,Healthcare,2.4,1.1,0.5,0.8,2.6,1.9,1.7,0.2,2.5,1.8,0.1,2.9,2.8,8.2,8.9,1.8,5.3,6.2,1.3,5.7,0.4,2.0,2.4,0.45,0.65,2.2,1.6,1.4,0.2,Joyful Striver,6.0,70.0,14.0,0.0,11.0,5.0,4.0,12,46,30,63,95,29,65,48,36,80,16,90,33,18,12,96,91,46,14,41,82,96,16,11,33,28,57,48,30,47
inf,IWF,Women,Single,1st,1.0,1.0,1,2.0,Kids,1.0,3247635.0,4.0,More than 1M,,79.0,51.0,88.0,42.0,14.0,51.0,13.0,7.5,7.5,80.0,,10.0,0.0,5.0,inf,13.0,48.0,15.0,3.0,Tech,Finance,1.3,2.4,1.1,3.0,0.1,0.7,1.8,2.8,0.5,1.6,2.3,0.9,1.3,4.8,19.9,3.7,19.8,0.3,0.5,6.2,4.7,1.05,2.21,0.95,2.5,0.1,0.6,1.55,2.35,Triumvirate,66.0,17.0,12.0,-21.0,12.0,3.0,1.0,40,78,29,42,56,55,89,55,10,24,96,23,80,21,64,24,22,22,63,80,31,77,27,96,70,39,49,35,17,71
